ORDERNUMBER;QUANTITYORDERED;PRICEEACH;ORDERLINENUMBER;SALES;ORDERDATE;STATUS;QTR_ID;MONTH_ID;YEAR_ID;PRODUCTLINE;MSRP;PRODUCTCODE;CUSTOMERNAME;PHONE;ADDRESSLINE1;ADDRESSLINE2;CITY;STATE;POSTALCODE;COUNTRY;TERRITORY;CONTACTLASTNAME;CONTACTFIRSTNAME;DEALSIZE;REVENUE;MONTH
10108;34,0;82,99;14,0;2821,66;2003-03-03;Shipped;1,0;3,0;2003,0;Motorcycles;81,0;S50_4713;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Small;2821,66;3
10121;44,0;74,85;1,0;3293,4;2003-05-07;Shipped;2,0;5,0;2003,0;Motorcycles;81,0;S50_4713;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Medium;3293,3999999999996;5
10135;44,0;96,0;15,0;4224,0;2003-07-02;Shipped;3,0;7,0;2003,0;Motorcycles;81,0;S50_4713;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;4224,0;7
10145;38,0;81,36;2,0;3091,68;2003-08-25;Shipped;3,0;8,0;2003,0;Motorcycles;81,0;S50_4713;Toys4GrownUps.com;6265557265;78934 Hillside Dr.;;Pasadena;CA;90003;USA;;Young;Julie;Medium;3091,68;8
10159;31,0;71,6;10,0;2219,6;2003-10-10;Shipped;4,0;10,0;2003,0;Motorcycles;81,0;S50_4713;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Small;2219,6;10
10237;20,0;68,34;3,0;1366,8;2004-04-05;Shipped;2,0;4,0;2004,0;Motorcycles;81,0;S50_4713;Vitachrome Inc.;2125551500;2678 Kingston Rd.;Suite 101;NYC;NY;10022;USA;;Frick;Michael;Small;1366,8000000000002;4
10264;47,0;89,5;5,0;4206,5;2004-06-30;Shipped;2,0;6,0;2004,0;Motorcycles;81,0;S50_4713;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Medium;4206,5;6
10276;21,0;70,78;11,0;1486,38;2004-08-02;Shipped;3,0;8,0;2004,0;Motorcycles;81,0;S50_4713;Online Mini Collectables;6175557555;7635 Spinnaker Dr.;;Brickhaven;MA;58339;USA;;Barajas;Miguel;Small;1486,38;8
10285;39,0;78,92;2,0;3077,88;2004-08-27;Shipped;3,0;8,0;2004,0;Motorcycles;81,0;S50_4713;Marta's Replicas Co.;6175558555;39323 Spinnaker Dr.;;Cambridge;MA;51247;USA;;Hernandez;Marta;Medium;3077,88;8
10309;28,0;88,68;1,0;2483,04;2004-10-15;Shipped;4,0;10,0;2004,0;Motorcycles;81,0;S50_4713;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Small;2483,04;10
10319;45,0;77,29;6,0;3478,05;2004-11-03;Shipped;4,0;11,0;2004,0;Motorcycles;81,0;S50_4713;Microscale Inc.;2125551957;5290 North Pendale Street;Suite 200;NYC;NY;10022;USA;;Kuo;Kee;Medium;3478,05;11
10331;20,0;100,0;5,0;3657,8;2004-11-17;Shipped;4,0;11,0;2004,0;Motorcycles;81,0;S50_4713;Motor Mint Distributors Inc.;2155559857;11328 Douglas Av.;;Philadelphia;PA;71270;USA;;Hernandez;Rosa;Medium;2000,0;11
10341;38,0;100,0;3,0;4682,36;2004-11-24;Shipped;4,0;11,0;2004,0;Motorcycles;81,0;S50_4713;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Medium;3800,0;11
10356;26,0;100,0;4,0;3937,7;2004-12-09;Shipped;4,0;12,0;2004,0;Motorcycles;81,0;S50_4713;Lyon Souveniers;+33 1 46 62 7555;27 rue du Colonel Pierre Avia;;Paris;;75508;France;EMEA;Da Cunha;Daniel;Medium;2600,0;12
10365;44,0;100,0;2,0;4984,32;2005-01-07;Shipped;1,0;1,0;2005,0;Motorcycles;81,0;S50_4713;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Medium;4400,0;1
10390;22,0;100,0;13,0;3491,18;2005-03-04;Shipped;1,0;3,0;2005,0;Motorcycles;81,0;S50_4713;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;2200,0;3
10105;41,0;70,67;5,0;2897,47;2003-02-11;Shipped;1,0;2,0;2003,0;Ships;66,0;S700_1138;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small;2897,4700000000003;2
10119;25,0;76,67;14,0;1916,75;2003-04-28;Shipped;2,0;4,0;2003,0;Ships;66,0;S700_1138;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small;1916,75;4
10142;41,0;64,0;2,0;2624,0;2003-08-08;Shipped;3,0;8,0;2003,0;Ships;66,0;S700_1138;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;2624,0;8
10167;43,0;75,34;12,0;3239,62;2003-10-23;Cancelled;4,0;10,0;2003,0;Ships;66,0;S700_1138;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium;3239,6200000000003;10
10185;21,0;54,0;3,0;1134,0;2003-11-14;Shipped;4,0;11,0;2003,0;Ships;66,0;S700_1138;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Small;1134,0;11
10222;31,0;62,67;15,0;1942,77;2004-02-19;Shipped;1,0;2,0;2004,0;Ships;66,0;S700_1138;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;;Thompson;Valarie;Small;1942,77;2
10233;36,0;70,67;3,0;2544,12;2004-03-29;Shipped;1,0;3,0;2004,0;Ships;66,0;S700_1138;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;;Brown;William;Small;2544,12;3
10248;36,0;71,34;6,0;2568,24;2004-05-07;Cancelled;2,0;5,0;2004,0;Ships;66,0;S700_1138;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Small;2568,2400000000002;5
10261;34,0;62,0;4,0;2108,0;2004-06-17;Shipped;2,0;6,0;2004,0;Ships;66,0;S700_1138;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canada;;Fresnisre;Jean;Small;2108,0;6
10273;21,0;65,34;7,0;1372,14;2004-07-21;Shipped;3,0;7,0;2004,0;Ships;66,0;S700_1138;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small;1372,14;7
10295;26,0;75,34;4,0;1958,84;2004-09-10;Shipped;3,0;9,0;2004,0;Ships;66,0;S700_1138;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Small;1958,8400000000001;9
10385;25,0;77,34;1,0;1933,5;2005-02-28;Shipped;1,0;2,0;2005,0;Ships;66,0;S700_1138;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;1933,5;2
10396;39,0;66,67;1,0;2600,13;2005-03-23;Shipped;1,0;3,0;2005,0;Ships;66,0;S700_1138;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Small;2600,13;3
10414;37,0;71,34;6,0;2639,58;2005-05-06;On Hold;2,0;5,0;2005,0;Ships;66,0;S700_1138;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Small;2639,58;5
10106;31,0;100,0;7,0;3312,97;2003-02-17;Shipped;1,0;2,0;2003,0;Planes;91,0;S700_1691;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium;3100,0;2
10143;36,0;100,0;2,0;3945,96;2003-08-10;Shipped;3,0;8,0;2003,0;Planes;91,0;S700_1691;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Medium;3600,0;8
10168;28,0;98,65;14,0;2762,2;2003-10-28;Shipped;4,0;10,0;2003,0;Planes;91,0;S700_1691;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;;Hirano;Juri;Small;2762,2000000000003;10
10199;48,0;83,12;2,0;3989,76;2003-12-01;Shipped;4,0;12,0;2003,0;Planes;91,0;S700_1691;West Coast Collectables Co.;3105553722;3675 Furth Circle;;Burbank;CA;94019;USA;;Thompson;Steve;Medium;3989,76;12
10250;31,0;91,34;9,0;2831,54;2004-05-11;Shipped;2,0;5,0;2004,0;Planes;91,0;S700_1691;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;;Frick;Sue;Small;2831,54;5
10308;21,0;100,0;12,0;2224,95;2004-10-15;Shipped;4,0;10,0;2004,0;Planes;91,0;S700_1691;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;;Frick;Steve;Small;2100,0;10
10316;34,0;82,21;4,0;2795,14;2004-11-01;Shipped;4,0;11,0;2004,0;Planes;91,0;S700_1691;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Small;2795,14;11
10328;27,0;100,0;8,0;2762,1;2004-11-12;Shipped;4,0;11,0;2004,0;Planes;91,0;S700_1691;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Small;2700,0;11
10353;39,0;100,0;9,0;5043,87;2004-12-04;Shipped;4,0;12,0;2004,0;Planes;91,0;S700_1691;Gift Ideas Corp.;2035554407;2440 Pompton St.;;Glendale;CT;97561;USA;;Lewis;Dan;Medium;3900,0;12
10388;46,0;100,0;2,0;10066,6;2005-03-03;Shipped;1,0;3,0;2005,0;Planes;91,0;S700_1691;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;;Benitez;Violeta;Large;4600,0;3
10398;47,0;87,69;6,0;4121,43;2005-03-30;Shipped;1,0;3,0;2005,0;Planes;91,0;S700_1691;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Medium;4121,43;3
10401;11,0;100,0;8,0;1135,31;2005-04-03;On Hold;2,0;4,0;2005,0;Planes;91,0;S700_1691;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;;Brown;William;Small;1100,0;4
10416;23,0;91,34;9,0;2100,82;2005-05-10;Shipped;2,0;5,0;2005,0;Planes;91,0;S700_1691;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small;2100,82;5
10105;29,0;70,15;12,0;2034,35;2003-02-11;Shipped;1,0;2,0;2003,0;Ships;86,0;S700_1938;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small;2034,3500000000001;2
10142;43,0;84,01;9,0;3612,43;2003-08-08;Shipped;3,0;8,0;2003,0;Ships;86,0;S700_1938;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3612,4300000000003;8
10166;29,0;100,0;3,0;3013,97;2003-10-21;Shipped;4,0;10,0;2003,0;Ships;86,0;S700_1938;FunGiftIdeas.com;5085552555;1785 First Street;;New Bedford;MA;50553;USA;;Benitez;Violeta;Medium;2900,0;10
10185;30,0;94,4;10,0;2832,0;2003-11-14;Shipped;4,0;11,0;2003,0;Ships;86,0;S700_1938;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Small;2832,0;11
10196;50,0;94,4;2,0;4720,0;2003-11-26;Shipped;4,0;11,0;2003,0;Ships;86,0;S700_1938;Super Scale Inc.;2035559545;567 North Pendale Street;;New Haven;CT;97823;USA;;Murphy;Leslie;Medium;4720,0;11
10221;23,0;97,0;4,0;2231,0;2004-02-18;Shipped;1,0;2,0;2004,0;Ships;86,0;S700_1938;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small;2231,0;2
10232;26,0;88,34;7,0;2296,84;2004-03-20;Shipped;1,0;3,0;2004,0;Ships;86,0;S700_1938;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Small;2296,84;3
10248;40,0;100,0;13,0;4157,2;2004-05-07;Cancelled;2,0;5,0;2004,0;Ships;86,0;S700_1938;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Medium;4000,0;5
10273;21,0;100,0;14,0;2146,2;2004-07-21;Shipped;3,0;7,0;2004,0;Ships;86,0;S700_1938;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small;2100,0;7
10282;43,0;86,61;2,0;3724,23;2004-08-20;Shipped;3,0;8,0;2004,0;Ships;86,0;S700_1938;Mini Gifts Distributors Ltd.;4155551450;5677 Strong St.;;San Rafael;CA;97562;USA;;Nelson;Valarie;Medium;3724,23;8
10293;29,0;71,89;5,0;2084,81;2004-09-09;Shipped;3,0;9,0;2004,0;Ships;86,0;S700_1938;Amica Models & Co.;011-4988555;Via Monte Bianco 34;;Torino;;10100;Italy;EMEA;Accorti;Paolo;Small;2084,81;9
10314;23,0;76,22;2,0;1753,06;2004-10-22;Shipped;4,0;10,0;2004,0;Ships;86,0;S700_1938;Heintze Collectables;86 21 3555;Smagsloget 45;;Aaarhus;;8200;Denmark;EMEA;Ibsen;Palle;Small;1753,06;10
10327;20,0;100,0;7,0;3469,2;2004-11-10;Resolved;4,0;11,0;2004,0;Ships;86,0;S700_1938;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Medium;2000,0;11
10337;36,0;70,3;9,0;2530,8;2004-11-21;Shipped;4,0;11,0;2004,0;Ships;86,0;S700_1938;Classic Legends Inc.;2125558493;5905 Pompton St.;Suite 750;NYC;NY;10022;USA;;Hernandez;Maria;Small;2530,7999999999997;11
10384;49,0;100,0;1,0;6397,44;2005-02-23;Shipped;1,0;2,0;2005,0;Ships;86,0;S700_1938;Corporate Gift Ideas Co.;6505551386;7734 Strong St.;;San Francisco;CA;;USA;;Brown;Julie;Medium;4900,0;2
10397;32,0;80,55;5,0;2577,6;2005-03-28;Shipped;1,0;3,0;2005,0;Ships;86,0;S700_1938;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Small;2577,6;3
10414;34,0;100,0;13,0;3533,62;2005-05-06;On Hold;2,0;5,0;2005,0;Ships;86,0;S700_1938;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Medium;3400,0;5
10106;30,0;100,0;16,0;3177,3;2003-02-17;Shipped;1,0;2,0;2003,0;Ships;90,0;S700_2047;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium;3000,0;2
10119;29,0;94,14;7,0;2730,06;2003-04-28;Shipped;2,0;4,0;2003,0;Ships;90,0;S700_2047;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small;2730,06;4
10131;22,0;85,99;8,0;1891,78;2003-06-16;Shipped;2,0;6,0;2003,0;Ships;90,0;S700_2047;Gift Ideas Corp.;2035554407;2440 Pompton St.;;Glendale;CT;97561;USA;;Lewis;Dan;Small;1891,78;6
10143;26,0;100,0;11,0;2612,48;2003-08-10;Shipped;3,0;8,0;2003,0;Ships;90,0;S700_2047;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Small;2600,0;8
10167;29,0;100,0;5,0;2940,02;2003-10-23;Cancelled;4,0;10,0;2003,0;Ships;90,0;S700_2047;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Small;2900,0;10
10178;34,0;96,86;8,0;3293,24;2003-11-08;Shipped;4,0;11,0;2003,0;Ships;90,0;S700_2047;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Medium;3293,24;11
10222;26,0;100,0;8,0;2659,54;2004-02-19;Shipped;1,0;2,0;2004,0;Ships;90,0;S700_2047;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;;Thompson;Valarie;Small;2600,0;2
10249;40,0;95,95;4,0;3838,0;2004-05-08;Shipped;2,0;5,0;2004,0;Ships;90,0;S700_2047;Cambridge Collectables Co.;6175555555;4658 Baden Av.;;Cambridge;MA;51247;USA;;Tseng;Kyung;Medium;3838,0;5
10274;24,0;90,52;5,0;2172,48;2004-07-21;Shipped;3,0;7,0;2004,0;Ships;90,0;S700_2047;Collectables For Less Inc.;6175558555;7825 Douglas Av.;;Brickhaven;MA;58339;USA;;Nelson;Allen;Small;2172,48;7
10316;45,0;93,24;13,0;4195,8;2004-11-01;Shipped;4,0;11,0;2004,0;Ships;90,0;S700_2047;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Medium;4195,8;11
10328;41,0;100,0;9,0;4156,58;2004-11-12;Shipped;4,0;11,0;2004,0;Ships;90,0;S700_2047;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium;4100,0;11
10352;23,0;100,0;3,0;2352,67;2004-12-03;Shipped;4,0;12,0;2004,0;Ships;90,0;S700_2047;Auto-Moto Classics Inc.;6175558428;16780 Pompton St.;;Brickhaven;MA;58339;USA;;Taylor;Leslie;Small;2300,0;12
10398;36,0;100,0;7,0;3910,32;2005-03-30;Shipped;1,0;3,0;2005,0;Ships;90,0;S700_2047;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Medium;3600,0;3
10400;46,0;87,8;5,0;4038,8;2005-04-01;Shipped;2,0;4,0;2005,0;Ships;90,0;S700_2047;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;;Frick;Sue;Medium;4038,7999999999997;4
10106;34,0;100,0;9,0;3763,46;2003-02-17;Shipped;1,0;2,0;2003,0;Planes;99,0;S700_2466;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium;3400,0;2
10131;40,0;100,0;1,0;4427,6;2003-06-16;Shipped;2,0;6,0;2003,0;Planes;99,0;S700_2466;Gift Ideas Corp.;2035554407;2440 Pompton St.;;Glendale;CT;97561;USA;;Lewis;Dan;Medium;4000,0;6
10143;26,0;82,77;4,0;2152,02;2003-08-10;Shipped;3,0;8,0;2003,0;Planes;99,0;S700_2466;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Small;2152,02;8
10168;31,0;100,0;16,0;3431,39;2003-10-28;Shipped;4,0;10,0;2003,0;Planes;99,0;S700_2466;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;;Hirano;Juri;Medium;3100,0;10
10178;22,0;87,75;1,0;1930,5;2003-11-08;Shipped;4,0;11,0;2003,0;Planes;99,0;S700_2466;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Small;1930,5;11
10198;42,0;100,0;1,0;4774,56;2003-11-27;Shipped;4,0;11,0;2003,0;Planes;99,0;S700_2466;Cruz & Sons Co.;+63 2 555 3587;15 McCallum Street - NatWest Center #13-03;;Makati City;;1227 MM;Philippines;Japan;Cruz;Arnold;Medium;4200,0;11
10222;37,0;87,75;1,0;3246,75;2004-02-19;Shipped;1,0;2,0;2004,0;Planes;99,0;S700_2466;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;;Thompson;Valarie;Medium;3246,75;2
10250;35,0;100,0;11,0;3909,15;2004-05-11;Shipped;2,0;5,0;2004,0;Planes;99,0;S700_2466;The Sharp Gifts Warehouse;4085553659;3086 Ingle Ln.;;San Jose;CA;94217;USA;;Frick;Sue;Medium;3500,0;5
10308;35,0;88,75;14,0;3106,25;2004-10-15;Shipped;4,0;10,0;2004,0;Planes;99,0;S700_2466;Mini Classics;9145554562;3758 North Pendale Street;;White Plains;NY;24067;USA;;Frick;Steve;Medium;3106,25;10
10316;23,0;100,0;6,0;2706,41;2004-11-01;Shipped;4,0;11,0;2004,0;Planes;99,0;S700_2466;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Small;2300,0;11
10328;37,0;100,0;10,0;4021,53;2004-11-12;Shipped;4,0;11,0;2004,0;Planes;99,0;S700_2466;Rovelli Gifts;035-640555;Via Ludovico il Moro 22;;Bergamo;;24100;Italy;EMEA;Rovelli;Giovanni;Medium;3700,0;11
10352;49,0;100,0;2,0;4935,28;2004-12-03;Shipped;4,0;12,0;2004,0;Planes;99,0;S700_2466;Auto-Moto Classics Inc.;6175558428;16780 Pompton St.;;Brickhaven;MA;58339;USA;;Taylor;Leslie;Medium;4900,0;12
10398;22,0;86,76;8,0;1908,72;2005-03-30;Shipped;1,0;3,0;2005,0;Planes;99,0;S700_2466;Reims Collectables;26.47.1555;59 rue de l'Abbaye;;Reims;;51100;France;EMEA;Henriot;Paul;Small;1908,72;3
10401;85,0;88,75;10,0;7543,75;2005-04-03;On Hold;2,0;4,0;2005,0;Planes;99,0;S700_2466;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;;Brown;William;Large;7543,75;4
10416;22,0;100,0;11,0;2457,18;2005-05-10;Shipped;2,0;5,0;2005,0;Planes;99,0;S700_2466;L'ordine Souveniers;0522-556555;Strada Provinciale 124;;Reggio Emilia;;42100;Italy;EMEA;Moroni;Maurizio;Small;2200,0;5
10105;31,0;65,77;3,0;2038,87;2003-02-11;Shipped;1,0;2,0;2003,0;Ships;72,0;S700_2610;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small;2038,87;2
10119;38,0;65,77;12,0;2499,26;2003-04-28;Shipped;2,0;4,0;2003,0;Ships;72,0;S700_2610;Salzburg Collectables;6562-9555;Geislweg 14;;Salzburg;;5020;Austria;EMEA;Pipps;Georg;Small;2499,2599999999998;4
10143;31,0;85,29;16,0;2643,99;2003-08-10;Shipped;3,0;8,0;2003,0;Ships;72,0;S700_2610;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Small;2643,9900000000002;8
10154;36,0;64,33;1,0;2315,88;2003-10-02;Shipped;4,0;10,0;2003,0;Ships;72,0;S700_2610;Boards & Toys Co.;3105552373;4097 Douglas Av.;;Glendale;CA;92561;USA;;Young;Leslie;Small;2315,88;10
10167;46,0;70,11;10,0;3225,06;2003-10-23;Cancelled;4,0;10,0;2003,0;Ships;72,0;S700_2610;Scandinavian Gift Ideas;0695-34 6555;?kergatan 24;;Boras;;S-844 67;Sweden;EMEA;Larsson;Maria;Medium;3225,06;10
10185;39,0;57,82;1,0;2254,98;2003-11-14;Shipped;4,0;11,0;2003,0;Ships;72,0;S700_2610;Mini Creations Ltd.;5085559555;4575 Hillside Dr.;;New Bedford;MA;50553;USA;;Tam;Wing C;Small;2254,98;11
10222;36,0;80,95;13,0;2914,2;2004-02-19;Shipped;1,0;2,0;2004,0;Ships;72,0;S700_2610;Collectable Mini Designs Co.;7605558146;361 Furth Circle;;San Diego;CA;91217;USA;;Thompson;Valarie;Small;2914,2000000000003;2
10233;29,0;82,4;1,0;2389,6;2004-03-29;Shipped;1,0;3,0;2004,0;Ships;72,0;S700_2610;Tekni Collectables Inc.;2015559350;7476 Moss Rd.;;Newark;NJ;94019;USA;;Brown;William;Small;2389,6000000000004;3
10248;32,0;75,89;4,0;2428,48;2004-05-07;Cancelled;2,0;5,0;2004,0;Ships;72,0;S700_2610;Land of Toys Inc.;2125557818;897 Long Airport Avenue;;NYC;NY;10022;USA;;Yu;Kwai;Small;2428,48;5
10261;44,0;68,67;2,0;3021,48;2004-06-17;Shipped;2,0;6,0;2004,0;Ships;72,0;S700_2610;Quebec Home Shopping Network;(514) 555-8054;43 rue St. Laurent;;Montreal;Quebec;H1J 1C3;Canada;;Fresnisre;Jean;Medium;3021,48;6
10273;42,0;62,16;5,0;2610,72;2004-07-21;Shipped;3,0;7,0;2004,0;Ships;72,0;S700_2610;Petit Auto;(02) 5554 67;Rue Joseph-Bens 532;;Bruxelles;;B-1180;Belgium;EMEA;Dewey;Catherine;Small;2610,72;7
10295;44,0;58,55;2,0;2576,2;2004-09-10;Shipped;3,0;9,0;2004,0;Ships;72,0;S700_2610;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Small;2576,2;9
10316;48,0;74,45;18,0;3573,6;2004-11-01;Shipped;4,0;11,0;2004,0;Ships;72,0;S700_2610;giftsbymail.co.uk;(198) 555-8888;Garden House Crowther Way;;Cowes;Isle of Wight;PO31 7PJ;UK;EMEA;Bennett;Helen;Medium;3573,6000000000004;11
10327;21,0;96,31;1,0;2022,51;2004-11-10;Resolved;4,0;11,0;2004,0;Ships;72,0;S700_2610;Danish Wholesale Imports;31 12 3555;Vinb'ltet 34;;Kobenhavn;;1734;Denmark;EMEA;Petersen;Jytte;Small;2022,51;11
10397;22,0;66,5;4,0;1463,0;2005-03-28;Shipped;1,0;3,0;2005,0;Ships;72,0;S700_2610;Alpha Cognac;61.77.6555;1 rue Alsace-Lorraine;;Toulouse;;31000;France;EMEA;Roulet;Annette;Small;1463,0;3
10414;31,0;75,89;4,0;2352,59;2005-05-06;On Hold;2,0;5,0;2005,0;Ships;72,0;S700_2610;Gifts4AllAges.com;6175559555;8616 Spinnaker Dr.;;Boston;MA;51003;USA;;Yoshido;Juri;Small;2352,59;5
10103;42,0;100,0;6,0;4460,82;2003-01-29;Shipped;1,0;1,0;2003,0;Classic Cars;101,0;S700_2824;Baane Mini Imports;07-98 9555;Erling Skakkes gate 78;;Stavern;;4110;Norway;EMEA;Bergulfsen;Jonas;Medium;4200,0;1
10140;36,0;100,0;6,0;4114,8;2003-07-24;Shipped;3,0;7,0;2003,0;Classic Cars;101,0;S700_2824;Technics Stores Inc.;6505556809;9408 Furth Circle;;Burlingame;CA;94217;USA;;Hirano;Juri;Medium;3600,0;7
